X,Y,Index_,premisetype
-79.5580597,43.7600021,89280,Commercial
-79.341217,43.6421127,89282,Commercial
-79.233078,43.7581863,89284,Commercial
-79.4653778,43.6919441,89294,Commercial
-79.4800797,43.7274742,89299,Commercial
-79.4800797,43.7274742,89300,Commercial
-79.2568359,43.7348099,89326,Commercial
-79.1948776,43.8030815,89327,Commercial
-79.2236633,43.7616272,89344,Commercial
-79.38311,43.6613731,89346,Commercial
-79.40271,43.6669083,89352,Commercial
-79.5138016,43.7198334,89357,Commercial
-79.3802795,43.6486511,89363,Commercial
-79.3802795,43.6486511,89364,Commercial
-79.4021912,43.6426544,89368,Commercial
-79.4431839,43.7745514,89375,Commercial
-79.4431839,43.7745514,89376,Commercial
-79.3064575,43.7300034,89386,Commercial
-79.5089798,43.7223663,89387,Commercial
-79.5089798,43.7223663,89388,Commercial
-79.5089798,43.7223663,89389,Commercial
-79.3920746,43.6558113,89400,Commercial
-79.3948364,43.675087,87502,Commercial
-79.5660019,43.6422501,87505,Commercial
-79.3607712,43.7564392,87511,Commercial
-79.2883606,43.6912346,87519,Commercial
-79.2976532,43.7447166,87526,Commercial
-79.2611313,43.7736168,87529,Commercial
-79.4171066,43.6386528,87533,Commercial
-79.5249939,43.5964203,87534,Commercial
-79.3841553,43.6639061,87540,Commercial
-79.3833847,43.662056,87548,Commercial
-79.5180511,43.59795,87549,Commercial
-79.3998337,43.6675186,87551,Commercial
-79.3193359,43.7969971,87558,Commercial
-79.3835754,43.6479263,87559,Commercial
-79.4045181,43.6665268,87567,Commercial
-79.233078,43.7581863,87568,Commercial
-79.3841095,43.649189,87569,Commercial
-79.2303238,43.7955971,87574,Commercial
-79.592865,43.7431145,87577,Commercial
-79.2588348,43.7896233,87579,Commercial
-79.2588348,43.7896233,87580,Commercial
-79.40271,43.6669083,87582,Commercial
-79.4266129,43.6705971,87584,Commercial
-79.4292221,43.7168121,87591,Commercial
-79.3897552,43.6501961,87592,Commercial
-79.3842087,43.6708069,87401,Commercial
-79.4714813,43.7678299,87801,Commercial
-79.5993042,43.7523041,87102,Commercial
-79.233078,43.7581863,87703,Commercial
-79.2989044,43.670269,87103,Commercial
-79.2989044,43.670269,87104,Commercial
-79.380928,43.6563301,87004,Commercial
-79.4740753,43.6789017,87204,Commercial
-79.2546463,43.7725296,87905,Commercial
-79.4711227,43.6717834,87206,Commercial
-79.2711105,43.7679291,87906,Commercial
-79.2703934,43.8071899,87708,Commercial
-79.4156036,43.654953,87010,Commercial
-79.4023666,43.6484108,87711,Commercial
-79.2209244,43.8055801,87712,Commercial
-79.2417603,43.7743378,87011,Commercial
-79.2853851,43.6906395,87912,Commercial
-79.2338943,43.7817497,87713,Commercial
-79.4884109,43.7782784,87214,Commercial
-79.3881531,43.646965,87715,Commercial
-79.3193054,43.6729088,87216,Commercial
-79.5647812,43.7665482,87920,Commercial
-79.4249268,43.6326866,87923,Commercial
-79.5372925,43.7170258,87929,Commercial
-79.3729858,43.6530495,87934,Commercial
-79.4109344,43.7615128,87940,Commercial
-79.2848282,43.7284737,87943,Commercial
-79.3271713,43.6825905,87944,Commercial
-79.5897827,43.7158432,87954,Commercial
-79.1868668,43.7706146,87966,Commercial
-79.5372925,43.7170258,87972,Commercial
-79.3127747,43.685688,87978,Commercial
-79.3847122,43.6580772,87982,Commercial
-79.3847122,43.6580772,87983,Commercial
-79.3847122,43.6580772,87984,Commercial
-79.4336853,43.6497726,87985,Commercial
-79.4174805,43.6810532,87998,Commercial
-79.3799744,43.6540642,87217,Commercial
-79.3710327,43.6582947,87617,Commercial
-79.3710327,43.6582947,87618,Commercial
-79.4035568,43.7731552,87622,Commercial
-79.1755447,43.8073387,87624,Commercial
-79.4887619,43.7545166,87629,Commercial
-79.4021912,43.6480141,87647,Commercial
-79.3919067,43.6416435,87650,Commercial
-79.5302353,43.636097,87667,Commercial
-79.5026321,43.626339,87675,Commercial
-79.5892334,43.7410965,87686,Commercial
-79.3802795,43.6486511,87688,Commercial
-79.4552917,43.7165604,87695,Commercial
-79.302269,43.7694817,87719,Commercial
-79.2529144,43.8108559,87724,Commercial
-79.3473434,43.678463,87725,Commercial
-79.2692947,43.7873917,87730,Commercial
-79.3851929,43.6592293,87732,Commercial
-79.2564774,43.7853851,87736,Commercial
-79.4340057,43.7373581,87741,Commercial
-79.2221069,43.7424889,87742,Commercial
-79.2870026,43.6879425,87745,Commercial
-79.3841095,43.649189,87751,Commercial
-79.5417938,43.5925865,87754,Commercial
-79.4000473,43.6579514,87769,Commercial
-79.251442,43.823288,87774,Commercial
-79.2870026,43.6879425,87779,Commercial
-79.414032,43.7737808,87786,Commercial
-79.414032,43.7737808,87787,Commercial
-79.5230484,43.7177048,87018,Commercial
-79.4691238,43.7779465,87019,Commercial
-79.3768539,43.6723595,87020,Commercial
-79.2601852,43.7340698,87407,Commercial
-79.4052277,43.6569824,87116,Commercial
-79.3787689,43.6543236,87119,Commercial
-79.4926224,43.6881256,87130,Commercial
-79.4482651,43.7248802,87139,Commercial
-79.520607,43.6330719,87144,Commercial
-79.2397919,43.7187309,87146,Commercial
-79.4405365,43.7551231,87151,Commercial
-79.3852234,43.6554298,87154,Commercial
-79.2489777,43.7917442,87165,Commercial
-79.3279343,43.7857323,87177,Commercial
-79.5667038,43.7117043,87178,Commercial
-79.4273758,43.6389618,87179,Commercial
-79.4066696,43.6660805,87180,Commercial
-79.4681549,43.7177582,87183,Commercial
-79.2924423,43.7006149,87195,Commercial
-79.452713,43.6572876,87200,Commercial
-79.3733063,43.6486778,87408,Commercial
-79.3756638,43.6568222,87309,Commercial
-79.3733063,43.6486778,87409,Commercial
-79.2414474,43.7208786,87022,Commercial
-79.3733063,43.6486778,87410,Commercial
-79.4754868,43.6803474,87023,Commercial
-79.42836,43.7132378,87311,Commercial
-79.3114929,43.7546349,87225,Commercial
-79.5453644,43.7648773,87321,Commercial
-79.2512894,43.7063446,87332,Commercial
-79.3928223,43.7078629,87333,Commercial
-79.5892334,43.7410965,87339,Commercial
-79.3837662,43.6557198,87345,Commercial
-79.4482651,43.7248802,87347,Commercial
-79.4303589,43.6701889,87359,Commercial
-79.4303589,43.6701889,87360,Commercial
-79.5138016,43.7198334,87373,Commercial
-79.2303314,43.7278023,87386,Commercial
-79.246254,43.7733192,87396,Commercial
-79.204834,43.797451,87398,Commercial
-79.2978973,43.6890411,87026,Commercial
-79.3851929,43.6592293,87815,Commercial
-79.3938446,43.6751671,87028,Commercial
-79.3657532,43.6553421,87817,Commercial
-79.3506165,43.6430931,87232,Commercial
-79.4887619,43.7545166,87420,Commercial
-79.4715118,43.690979,87423,Commercial
-79.4715118,43.690979,87424,Commercial
-79.2251663,43.7417946,87425,Commercial
-79.570694,43.7584801,87449,Commercial
-79.570694,43.7584801,87450,Commercial
-79.1896133,43.7676544,87461,Commercial
-79.3587189,43.711956,87462,Commercial
-79.3959045,43.6587029,87476,Commercial
-79.5559845,43.7169495,87490,Commercial
-79.5537338,43.632328,87497,Commercial
-79.3837662,43.6557198,87822,Commercial
-79.4594345,43.6989326,87827,Commercial
-79.4681549,43.7177582,87828,Commercial
-79.3961639,43.653347,87843,Commercial
-79.3837662,43.6557198,87848,Commercial
-79.3225403,43.8161469,87858,Commercial
-79.4407501,43.658783,87860,Commercial
-79.3580856,43.6754036,87866,Commercial
-79.3519669,43.6775589,87870,Commercial
-79.3519669,43.6775589,87871,Commercial
-79.4482651,43.7248802,87875,Commercial
-79.5177307,43.7572365,87879,Commercial
-79.356369,43.6766891,87885,Commercial
-79.356369,43.6766891,87886,Commercial
-79.3763733,43.6522598,87891,Commercial
-79.4812088,43.6229706,87892,Commercial
-79.380928,43.6563301,87893,Commercial
-79.3799744,43.6540642,87894,Commercial
-79.4314499,43.6496544,87038,Commercial
-79.4195023,43.7332458,87055,Commercial
-79.3834229,43.6621399,87057,Commercial
-79.397644,43.6449547,87084,Commercial
-79.3923264,43.6460571,87094,Commercial
-79.3923264,43.6460571,87095,Commercial
-79.1723785,43.7761421,87096,Commercial
-79.2955627,43.8045349,87099,Commercial
-79.4370346,43.6552162,87234,Commercial
-79.2512894,43.7063446,87243,Commercial
-79.3771439,43.6565018,87245,Commercial
-79.5177917,43.7006035,87259,Commercial
-79.337822,43.6803169,87262,Commercial
-79.5177307,43.7572365,87264,Commercial
-79.5423813,43.7520943,87265,Commercial
-79.3208923,43.6839447,87276,Commercial
-79.3208923,43.6839447,87277,Commercial
-79.3963776,43.6487656,87282,Commercial
-79.2969894,43.6680183,87292,Commercial
-79.4023056,43.7634354,87296,Commercial
-79.5008926,43.6913033,87300,Commercial
-79.3863678,43.6480103,88604,Commercial
-79.6039124,43.7436447,88616,Commercial
-79.3886795,43.648201,88618,Commercial
-79.4116364,43.7643013,88622,Commercial
-79.4020233,43.6581116,88626,Commercial
-79.4020233,43.6581116,88627,Commercial
-79.2705688,43.7983589,88631,Commercial
-79.4065781,43.6466827,88638,Commercial
-79.3799744,43.6540642,88640,Commercial
-79.2893143,43.7010117,88643,Commercial
-79.4719086,43.7103043,88644,Commercial
-79.2568359,43.7348099,88649,Commercial
-79.3837891,43.7460976,88652,Commercial
-79.3815842,43.6579094,88653,Commercial
-79.1997681,43.8019753,88654,Commercial
-79.4422226,43.639492,88655,Commercial
-79.5370026,43.5936623,88658,Commercial
-79.3821182,43.6590996,88659,Commercial
-79.4129028,43.7692757,88663,Commercial
-79.4129028,43.7692757,88664,Commercial
-79.1988754,43.7601471,88665,Commercial
-79.4812088,43.6229706,88668,Commercial
-79.397644,43.6449547,88681,Commercial
-79.298027,43.6788864,88101,Commercial
-79.2876129,43.7278481,88691,Commercial
-79.5047607,43.715744,88301,Commercial
-79.4120712,43.703846,88503,Commercial
-79.3143616,43.7127914,88004,Commercial
-79.3290253,43.7246819,88006,Commercial
-79.4526215,43.704525,88013,Commercial
-79.4526215,43.704525,88014,Commercial
-79.2352676,43.7577248,88015,Commercial
-79.5094604,43.6973038,88023,Commercial
-79.3799744,43.6540642,88102,Commercial
-79.3644638,43.6556168,88025,Commercial
-79.4562073,43.720726,88029,Commercial
-79.2702637,43.7865524,88034,Commercial
-79.3887177,43.6439705,88036,Commercial
-79.1990814,43.8002815,88039,Commercial
-79.5497818,43.62286,88040,Commercial
-79.2758408,43.7599525,88042,Commercial
-79.3107529,43.6807938,88043,Commercial
-79.3787384,43.6510582,88045,Commercial
-79.3834229,43.6621399,88061,Commercial
-79.3190765,43.6642494,88064,Commercial
-79.5246429,43.6857834,88065,Commercial
-79.3437195,43.7758369,88066,Commercial
-79.5144424,43.6229057,88068,Commercial
-79.3431168,43.694725,88069,Commercial
-79.3431168,43.694725,88070,Commercial
-79.3939362,43.6465149,88071,Commercial
-79.2949371,43.8138962,88072,Commercial
-79.1684952,43.7714119,88077,Commercial
-79.3640366,43.66259,88078,Commercial
-79.4077072,43.6464691,88091,Commercial
-79.4732132,43.685833,88098,Commercial
-79.298027,43.6788864,88100,Commercial
-79.5000381,43.6201744,88804,Commercial
-79.5036392,43.702282,88904,Commercial
-79.5448608,43.600853,88505,Commercial
-79.4500656,43.6659927,88705,Commercial
-79.2987061,43.7349625,88905,Commercial
-79.2836304,43.7182388,88906,Commercial
-79.3730621,43.6631927,88306,Commercial
-79.4847946,43.761013,88806,Commercial
-79.5036392,43.702282,88507,Commercial
-79.476593,43.7643204,88707,Commercial
-79.2836304,43.7182388,88508,Commercial
-79.4602966,43.6649742,88808,Commercial
-79.5955658,43.6867599,88908,Commercial
-79.4777527,43.7281647,88215,Commercial
-79.5926132,43.7165337,88221,Commercial
-79.3077011,43.7204056,88233,Commercial
-79.5086517,43.6000175,88234,Commercial
-79.3954926,43.7073326,88253,Commercial
-79.4236145,43.6432495,88256,Commercial
-79.38311,43.6613731,88259,Commercial
-79.3982468,43.6433029,88272,Commercial
-79.3142471,43.6890602,88280,Commercial
-79.26194,43.714447,88282,Commercial
-79.4482651,43.7248802,88287,Commercial
-79.4273148,43.6429367,88292,Commercial
-79.2221069,43.7424889,88296,Commercial
-79.3799744,43.6540642,88297,Commercial
-79.3799744,43.6540642,88111,Commercial
-79.5498199,43.6303787,88712,Commercial
-79.4882813,43.7640915,88912,Commercial
-79.5498199,43.6303787,88713,Commercial
-79.2489777,43.7917442,88818,Commercial
-79.3005447,43.6884499,88829,Commercial
-79.3644638,43.6556168,88830,Commercial
-79.3837662,43.6557198,88850,Commercial
-79.4147568,43.7765884,88854,Commercial
-79.3884048,43.6475716,88857,Commercial
-79.3884048,43.6475716,88858,Commercial
-79.3290558,43.6605568,88861,Commercial
-79.2450638,43.7432327,88867,Commercial
-79.2417603,43.7743378,88871,Commercial
-79.2534637,43.8299408,88873,Commercial
-79.3963776,43.6487656,88880,Commercial
-79.5194016,43.7010422,88883,Commercial
-79.5587845,43.7485619,88897,Commercial
-79.2899475,43.6802864,88899,Commercial
-79.3757706,43.6531715,88714,Commercial
-79.3799744,43.6540642,88514,Commercial
-79.3799744,43.6540642,88515,Commercial
-79.569725,43.7587738,88516,Commercial
-79.3837662,43.6557198,88115,Commercial
-79.3203964,43.6726685,88318,Commercial
-79.3614807,43.7052727,88117,Commercial
-79.3029785,43.6879196,88417,Commercial
-79.3203964,43.6726685,88319,Commercial
-79.3912811,43.6711349,88519,Commercial
-79.379509,43.6424141,88526,Commercial
-79.2788544,43.7597885,88531,Commercial
-79.5303497,43.6469917,88534,Commercial
-79.3861618,43.6687431,88538,Commercial
-79.5209503,43.6961708,88539,Commercial
-79.4909134,43.6875725,88543,Commercial
-79.537796,43.7720909,88551,Commercial
-79.4882813,43.7640915,88553,Commercial
-79.4882813,43.7640915,88554,Commercial
-79.4909134,43.6875725,88556,Commercial
-79.347435,43.6857796,88557,Commercial
-79.3844147,43.6573105,88562,Commercial
-79.3660889,43.6517677,88563,Commercial
-79.3640366,43.66259,88566,Commercial
-79.3820572,43.6683502,88571,Commercial
-79.4312592,43.7257957,88575,Commercial
-79.4249268,43.6326866,88582,Commercial
-79.4163208,43.7685242,88589,Commercial
-79.3125839,43.6693344,88591,Commercial
-79.1990814,43.8002815,88599,Commercial
-79.5446777,43.7616997,88600,Commercial
-79.2421722,43.7867126,88322,Commercial
-79.2913666,43.7634277,88919,Commercial
-79.5160141,43.7193069,88727,Commercial
-79.2567902,43.6975555,88728,Commercial
-79.5608902,43.7351189,88731,Commercial
-79.4430847,43.6779633,88732,Commercial
-79.4430847,43.6779633,88733,Commercial
-79.4430847,43.6779633,88734,Commercial
-79.3813324,43.6511726,88741,Commercial
-79.4185715,43.7920685,88744,Commercial
-79.4686203,43.6654663,88751,Commercial
-79.2857361,43.7232933,88765,Commercial
-79.4031982,43.657383,88776,Commercial
-79.5428314,43.5922966,88778,Commercial
-79.4430466,43.6592255,88779,Commercial
-79.5902252,43.7559433,88783,Commercial
-79.2770309,43.7516556,88784,Commercial
-79.5138016,43.7198334,88785,Commercial
-79.4354095,43.6408424,88789,Commercial
-79.5868225,43.6879501,88795,Commercial
-79.5599365,43.7228546,88798,Commercial
-79.5599365,43.7228546,88799,Commercial
-79.5599365,43.7228546,88800,Commercial
-79.345192,43.6670952,88121,Commercial
-79.3686295,43.6658783,88421,Commercial
-79.409996,43.66539,88122,Commercial
-79.4021912,43.6426544,88921,Commercial
-79.4021912,43.6426544,88922,Commercial
-79.419632,43.7963257,88424,Commercial
-79.38311,43.6613731,88129,Commercial
-79.5173187,43.7114372,88150,Commercial
-79.4634476,43.7187958,88154,Commercial
-79.2883606,43.6912346,88160,Commercial
-79.2883606,43.6912346,88161,Commercial
-79.3038788,43.669178,88164,Commercial
-79.4856796,43.6685028,88169,Commercial
-79.3799744,43.6540642,88175,Commercial
-79.2949219,43.6897202,88188,Commercial
-79.5782471,43.70755,88199,Commercial
-79.5782471,43.70755,88200,Commercial
-79.4021912,43.6426544,88923,Commercial
-79.4021912,43.6426544,88924,Commercial
-79.4021912,43.6426544,88925,Commercial
-79.4214401,43.6844559,88426,Commercial
-79.4021912,43.6426544,88926,Commercial
-79.4214401,43.6844559,88427,Commercial
-79.3834229,43.6621399,88332,Commercial
-79.4195023,43.7332458,88334,Commercial
-79.4600143,43.6741982,88336,Commercial
-79.356369,43.6766891,88338,Commercial
-79.3375854,43.6688004,88339,Commercial
-79.5427094,43.7533379,88345,Commercial
-79.4247971,43.6430168,88353,Commercial
-79.4370346,43.6552162,88358,Commercial
-79.4497147,43.7340698,88361,Commercial
-79.3101883,43.7590332,88369,Commercial
-79.4538193,43.6560402,88375,Commercial
-79.3936386,43.6457634,88376,Commercial
-79.4663239,43.6695404,88384,Commercial
-79.4246445,43.6622009,88388,Commercial
-79.2711182,43.7141609,88390,Commercial
-79.4391098,43.6401062,88397,Commercial
-79.3464508,43.683197,88430,Commercial
-79.3464508,43.683197,88431,Commercial
-79.3128357,43.7053986,88436,Commercial
-79.379509,43.6424141,88935,Commercial
-79.3544388,43.7579536,88941,Commercial
-79.5113144,43.6983452,88942,Commercial
-79.5113144,43.6983452,88943,Commercial
-79.4272537,43.6627731,88944,Commercial
-79.4124451,43.7674751,88949,Commercial
-79.2924957,43.8091698,88950,Commercial
-79.3741989,43.7697182,88951,Commercial
-79.2599182,43.7168503,88952,Commercial
-79.3787384,43.6510582,88956,Commercial
-79.5160141,43.7193069,88960,Commercial
-79.5160141,43.7193069,88961,Commercial
-79.5160141,43.7193069,88962,Commercial
-79.5160141,43.7193069,88963,Commercial
-79.4020233,43.6581116,88964,Commercial
-79.4020233,43.6581116,88965,Commercial
-79.4020233,43.6581116,88966,Commercial
-79.4021912,43.6426544,88968,Commercial
-79.3847122,43.6580772,88978,Commercial
-79.501503,43.6648865,88982,Commercial
-79.3871536,43.6711235,88989,Commercial
-79.4503479,43.6496658,88994,Commercial
-79.4194183,43.7954788,88445,Commercial
-79.5926132,43.7165337,88447,Commercial
-79.5086365,43.7209167,88449,Commercial
-79.2914352,43.8064194,88459,Commercial
